InteractorA,InteractorB,Correlation,t-statistic,p-value,Bonferroni-adjusted p-value
L05424_cds2_at,U25997_at,0.804302394390106,0.811839974250775,2.01069605409998e-09,0.0345645005499318
L06419_at,U25997_at,0.930658161640167,0.942391614796058,0,0
L24564_at,U25997_at,0.99732494354248,1.01180570456713,0,0
M21121_at,U25997_at,0.892839550971985,0.903184287814609,1.11688436277291e-13,1.91995951315249e-06
M63379_at,U25997_at,0.963816583156586,0.976867383479221,0,0
M63835_at,U25997_at,0.804743528366089,0.81229363420885,1.94014204701887e-09,0.0333516548731412
M63959_at,U25997_at,0.830525755882263,0.838832660779558,2.02631689205646e-10,0.00348330276905884
M87860_at,U25997_at,0.919995665550232,0.931325531254517,8.88178419700125e-16,1.52680676990258e-08
M93221_at,U25997_at,0.945372521877289,0.957678812316636,0,0
AB003103_at,U26032_at,0.811371445655823,0.819111448857792,1.12187237277794e-09,0.0192853405997226
AF000231_at,U26032_at,0.828109681606293,0.836343580515747,2.54346321781895e-10,0.00437229364486846
AF005037_at,U26032_at,0.851610839366913,0.860573558301654,2.36526354058242e-11,0.000406596276858906
AF015913_at,U26032_at,0.838444113731384,0.84699335468465,9.37623312324831e-11,0.00161180410278305
D13370_at,U26032_at,0.824657380580902,0.832787717197401,3.49839712754374e-10,0.00601385521159692
D13635_at,U26032_at,0.818926692008972,0.826887070578753,5.85036907807535e-10,0.0100569693168744
D13636_at,U26032_at,0.857944071292877,0.867110409876455,1.16235909786155e-11,0.00019981320197715
D13641_at,U26032_at,0.808098256587982,0.815744080594471,1.47423917518097e-09,0.0253426372809402
D14658_at,U26032_at,0.828114330768585,0.836348369742246,2.54235965613248e-10,0.00437039658745686
D21262_at,U26032_at,0.811936795711517,0.819693144717234,1.0696035168678e-09,0.0183868224496688
D29641_at,U26032_at,0.827313125133514,0.835523050166065,2.73929323668654e-10,0.00470893163553043
D43951_at,U26032_at,0.839131295681,0.847701790222046,8.75273187261882e-11,0.00150462226753589
D50645_at,U26032_at,0.811481714248657,0.81922490378443,1.11149467407756e-09,0.0191069446797103
D50916_at,U26032_at,0.881371378898621,0.89131816256726,6.02629057766535e-13,1.0359383933789e-05
D63875_at,U26032_at,0.847060143947601,0.855878459865993,3.86286558295978e-11,0.000664038800366029
D80003_at,U26032_at,0.845154702663422,0.8539130258355,4.7214676612839e-11,0.000811635210812511
D80006_at,U26032_at,0.837350368499756,0.84586585504763,1.04547037693692e-10,0.00179719661481847
D83032_at,U26032_at,0.840252101421356,0.848857337622605,7.8180573126474e-11,0.0013439487571052
D85758_at,U26032_at,0.800412118434906,0.807839841675522,2.74462896854288e-09,0.0471810392720062
D86961_at,U26032_at,0.812564611434937,0.820339139632373,1.01421893106135e-09,0.0174347439181268
D87078_at,U26032_at,0.850142896175385,0.859058860638365,2.77562417494437e-11,0.00047713856664533
D87127_at,U26032_at,0.812654316425323,0.82043144449347,1.00652686185754e-09,0.0173025148178194
D87450_at,U26032_at,0.845738172531128,0.854514836781662,4.44129177878949e-11,0.000763472091255935
D87455_at,U26032_at,0.830933034420013,0.839252288943022,1.94946059295376e-10,0.00335118436224224
D87969_at,U26032_at,0.857676208019257,0.866833871714968,1.1986411863063e-11,0.000206050207632202
J03798_at,U26032_at,0.833950996398926,0.84236214986889,1.45908174431497e-10,0.00250820762546056
L13800_at,U26032_at,0.831917941570282,0.840267112088691,1.77468262307912e-10,0.00305073550904389
L27706_at,U26032_at,0.832513451576233,0.840880745640376,1.67621028168696e-10,0.00288145844246479
L38961_at,U26032_at,0.810449242591858,0.818162632415223,1.21225873783715e-09,0.0208391107771817
L40410_at,U26032_at,0.896578252315521,0.907055021633007,6.17284001691587e-14,1.06113070508229e-06
L41887_rna1_at,U26032_at,0.841427445411682,0.85006921606406,6.93847201915787e-11,0.00119274526566482
L43631_at,U26032_at,0.841658651828766,0.850307621649767,6.77669032000949e-11,0.00116493448035104
M14219_at,U26032_at,0.819081544876099,0.827046484109591,5.77101033627514e-10,0.00992054913198359
M24899_at,U26032_at,0.815295457839966,0.823149396419805,8.02939936761504e-10,0.0138027912419503
M33336_at,U26032_at,0.84430855512619,0.853040326208713,5.15716358506779e-11,0.000886532716910082
M34668_at,U26032_at,0.859017610549927,0.868218772104599,1.02700070669925e-11,0.000176544666803835
M60527_at,U26032_at,0.826732814311981,0.834925303557052,2.89070545278491e-10,0.00496921401962958
M83233_at,U26032_at,0.844506740570068,0.853244725812857,5.05187003341234e-11,0.000868432422652887
M88108_at,U26032_at,0.822196006774902,0.830253047519866,4.37276215237148e-10,0.00751691631921059
M91432_at,U26032_at,0.830571413040161,0.838879701750126,2.01756389373031e-10,0.00346825608834145
M92439_at,U26032_at,0.867349803447723,0.876824293408161,3.79030140607028e-12,6.51564789055925e-05
M98833_at,U26032_at,0.838194072246552,0.846735588622975,9.6132213300848e-11,0.00165254312442098
S66431_at,U26032_at,0.801110327243805,0.80855768681048,2.59685517534081e-09,0.0446407610703439
U08815_at,U26032_at,0.833486437797546,0.841883400640383,1.52620138749171e-10,0.00262358841306209
L42542_at,U26648_at,0.837247788906097,0.845760114348303,1.05615738377196e-10,0.00181556791727733
AF000231_at,U26710_at,0.801817238330841,0.809284514683359,2.45479925276015e-09,0.0421987748715109
AF007875_at,U26710_at,0.809630036354065,0.817319837086271,1.29818511496183e-09,0.0223162123526901
D13636_at,U26710_at,0.820301473140717,0.828302403027074,5.17998532956199e-10,0.00890455846905347
D14658_at,U26710_at,0.840218842029572,0.848823045918189,7.84439180279151e-11,0.00134847573917796
D38552_at,U26710_at,0.822522103786469,0.830588829397913,4.24624335693125e-10,0.00729942651185489
D42054_at,U26710_at,0.810696184635162,0.818416694754584,1.18741372290287e-09,0.0204120171194369
D50683_at,U26710_at,0.810536026954651,0.818251918601242,1.20347287690947e-09,0.0206880790515029
D83032_at,U26710_at,0.86501669883728,0.874414107045189,5.04396524547701e-12,8.67073564627674e-05
D83776_at,U26710_at,0.803239762783051,0.810747226955591,2.19055995565043e-09,0.0376564178545769
D87446_at,U26710_at,0.806323409080505,0.813918491020048,1.70589853354386e-09,0.0293249348555555
HG1153-HT1153_at,U26710_at,0.845211923122406,0.853972043841791,4.69326799645842e-11,0.000806787599318071
HG4126-HT4396_at,U26710_at,0.822654008865356,0.830724654206685,4.19604351264979e-10,0.00721313139322
L13800_at,U26710_at,0.874194741249084,0.883897846531074,1.58717483600412e-12,2.72840369781591e-05
L27706_at,U26710_at,0.839138090610504,0.847708795487696,8.74675887274634e-11,0.00150359548998313
L34600_at,U26710_at,0.803499698638916,0.811014522037715,2.14523110386722e-09,0.0368772005685063
L40410_at,U26710_at,0.813076078891754,0.820865438551611,9.71083213840984e-10,0.0166932273082221
L42542_at,U26710_at,0.81854510307312,0.826494250780239,6.05027583588935e-10,0.0104006153506102
M29536_at,U26710_at,0.814633190631866,0.82246782097747,8.50036929733733e-10,0.0146124034337927
M62810_at,U26710_at,0.829528570175171,0.837805290478681,2.22657448034624e-10,0.00382755189146877
M98833_at,U26710_at,0.890064895153046,0.900312377674293,1.70974345792274e-13,2.93910303206246e-06
D14658_at,U27459_at,0.812849164009094,0.820631941263571,9.90005410983485e-10,0.017018505856516
D63480_at,U27459_at,0.806964337825775,0.814577717272273,1.61859636804706e-09,0.0278241830431813
L28010_at,U27459_at,0.799904763698578,0.807318240141436,2.85686962975262e-09,0.0491104917062506
L42542_at,U27459_at,0.805618822574615,0.813193824010487,1.80691195339477e-09,0.0310613874630334
M22898_at,U27459_at,0.816475093364716,0.824363503587979,7.25012494484645e-10,0.0124631938841393
M73547_at,U27459_at,0.817262828350067,0.825174314878108,6.76958267220584e-10,0.0116371265323343
D87465_at,U27655_at,0.823224008083344,0.831311606502212,3.98539645729556e-10,0.00685102244861913
HG4263-HT4533_at,U27655_at,0.805902123451233,0.813485194556847,1.76564585174788e-09,0.0303520101356352
L27080_at,U27655_at,0.802016794681549,0.80948969992119,2.41602493566972e-09,0.0415322321080422
S76067_at,U27655_at,0.830177962779999,0.838474331611786,2.09417372332155e-10,0.0035999508062794
D14533_at,U27699_at,0.96732896566391,0.980524933394882,0,0
D14838_at,U27699_at,0.874805867671967,0.884529564002118,1.46505030329536e-12,2.5184677669543e-05
D38549_at,U27699_at,0.908653199672699,0.919564199482169,7.7715611723761e-15,1.33595592366476e-07
D86968_at,U27699_at,0.941584050655365,0.953741078140434,0,0
D87120_at,U27699_at,0.92756450176239,0.939179867623486,0,0
HG3549-HT3751_at,U27699_at,-0.917327642440796,-0.928558016149531,1.33226762955019e-15,2.29021015485387e-08
L22206_at,U27699_at,0.947793424129486,0.960195745700895,0,0
L77886_at,U27699_at,0.867899298667908,0.877392005122064,3.54072327013455e-12,6.08661518821663e-05
M18737_rna1_at,U27699_at,0.894151270389557,0.904542201376396,9.10382880192628e-14,1.56497693915014e-06
M58297_at,U27699_at,0.973275482654572,0.986719718699156,0,0
M64788_at,U27699_at,0.945042073726654,0.957335295444898,0,0
M90657_at,U27699_at,0.977869927883148,0.991508145354706,0,0
U07349_at,U27699_at,0.977805078029633,0.991440544315359,0,0
AF005037_at,U28042_at,0.810961782932281,0.81868995623915,1.16122089721671e-09,0.0199617541689587
AF009301_at,U28042_at,0.807758808135986,0.815394909797421,1.51614609755768e-09,0.0260630305191834
AF015913_at,U28042_at,0.852677047252655,0.861673829153655,2.1034951558363e-11,0.000361597464332952
D13370_at,U28042_at,0.806570291519165,0.814172418039235,1.67176450460715e-09,0.0287381601117804
D29641_at,U28042_at,0.847442209720612,0.856272588357111,3.70927732973314e-11,0.000637636494297489
D50916_at,U28042_at,0.834173321723938,0.842591272186883,1.42794442936633e-10,0.0024546815971247
D63480_at,U28042_at,0.815878093242645,0.823749044998655,7.63525687119682e-10,0.0131252478357045
D63875_at,U28042_at,0.831082761287689,0.839406558996332,1.92189597569836e-10,0.00330379991413832
D83032_at,U28042_at,0.815934479236603,0.823807078806702,7.59808216344027e-10,0.0130613433383502
D87078_at,U28042_at,0.833645761013031,0.842047588791358,1.50286449951409e-10,0.0025834715651829
D87969_at,U28042_at,0.848529458045959,0.857394224803027,3.30282468041787e-11,0.000567765999489822
D90086_at,U28042_at,0.805206954479218,0.812770234437328,1.86850623862256e-09,0.0321202126898932
HG4126-HT4396_at,U28042_at,0.803429901599884,0.810942748447072,2.15731610353487e-09,0.0370849455316531
J03798_at,U28042_at,0.816942632198334,0.824844733239794,6.96122048893244e-10,0.0119665579950423
M22898_at,U28042_at,0.83571594953537,0.844181164060862,1.22835741578342e-10,0.00211158521382604
M33336_at,U28042_at,0.861936211585999,0.871232498152874,7.29682980704638e-12,0.000125434810181346
M34668_at,U28042_at,0.803604125976562,0.811121907263524,2.12726725123957e-09,0.0365683962652597
M60527_at,U28042_at,0.832377851009369,0.840741015914291,1.69817493400615e-10,0.00291921637388448
M77142_at,U28042_at,0.824265122413635,0.832383748105027,3.62584628987861e-10,0.00623294434904409
M92439_at,U28042_at,0.840735077857971,0.849355314242339,7.44473371838694e-11,0.00127977325154927
M98833_at,U28042_at,0.862817049026489,0.872142174766262,6.57163212736123e-12,0.000112968432905092
AFFX-ThrX-5_at,U28043_at,0.836350440979004,0.844835147489415,1.15408127498995e-10,0.00198390218067601
D13643_at,U28043_at,0.885072410106659,0.895146466155816,3.566036355096e-13,6.13012918115885e-06
AB000895_at,U28368_at,0.921866595745087,0.933266585272073,4.44089209850063e-16,7.63403384951289e-09
D11428_at,U28368_at,0.992818713188171,1.00710125560484,0,0
D13635_at,U28368_at,0.913421332836151,0.924507110621127,3.10862446895044e-15,5.34382369465902e-08
D13636_at,U28368_at,0.80673360824585,0.814340397296753,1.64953428694048e-09,0.0283560156453415
D13641_at,U28368_at,0.842877984046936,0.851564987886708,5.98014970876193e-11,0.00102800663220926
D13645_at,U28368_at,0.878223299980164,0.888062688041529,9.28368493191556e-13,1.59589477624067e-05
D14043_at,U28368_at,0.869202017784119,0.878738005898161,3.00914848594402e-12,5.17282133642993e-05
D16227_at,U28368_at,0.880985200405121,0.890918767179903,6.35713703900365e-13,1.09281194555777e-05
D17461_at,U28368_at,0.914012551307678,0.925120131985073,2.66453525910038e-15,4.58042030970773e-08
D21260_at,U28368_at,0.943454682826996,0.955685257119828,0,0
D28476_at,U28368_at,0.810989856719971,0.818718840327553,1.1584839754164e-09,0.0199147056183442
D50916_at,U28368_at,0.847367167472839,0.856195175967363,3.73898689787211e-11,0.000642743662942813
D63476_at,U28368_at,0.914233684539795,0.925349427618927,2.66453525910038e-15,4.58042030970773e-08
D86961_at,U28368_at,0.959920048713684,0.972811079797585,0,0
D87074_at,U28368_at,0.967978119850159,0.981201036952734,0,0
D90224_at,U28368_at,0.851271629333496,0.860223529603908,2.45470310744622e-11,0.000421971221031825
HG3088-HT3263_at,U28368_at,0.86367791891098,0.873031288578391,5.92836890689341e-12,0.000101910534874072
J04982_at,U28368_at,0.873178005218506,0.882846918521883,1.81188397618826e-12,3.11468581060126e-05
K01911_at,U28368_at,0.800192654132843,0.807614212427098,2.7926678747292e-09,0.0480068432496434
L10910_at,U28368_at,0.871247172355652,0.88085137831837,2.32303065672568e-12,3.99336310668019e-05
L14837_at,U28368_at,0.924618482589722,0.936122149488015,4.44089209850063e-16,7.63403384951289e-09
L26339_at,U28368_at,0.868795454502106,0.878317920597261,3.16657811083587e-12,5.44344783639517e-05
L40392_at,U28368_at,0.818921864032745,0.826882100439332,5.85285819809656e-10,0.010061248192847
L43631_at,U28368_at,0.878012359142303,0.887844579262484,9.55235890387485e-13,1.64208068103022e-05
M10058_at,U28368_at,0.998453080654144,1.01298375742344,0,0
M19961_at,U28368_at,0.805913507938385,0.813496903446269,1.76400605234051e-09,0.0303238214656458
M21574_at,U28368_at,0.985486626625061,0.999450609954633,0,0
M24899_at,U28368_at,0.83494633436203,0.843387946516684,1.32443167544238e-10,0.0022767399021264
M29474_at,U28368_at,0.859232783317566,0.868440935310453,1.00170982619829e-11,0.000172197084526537
M35252_at,U28368_at,0.957470238208771,0.970261504056352,0,0
M55210_at,U28368_at,0.88543289899826,0.895519410356001,3.38618022510673e-13,5.82095081025358e-06
M57730_at,U28368_at,0.998453080654144,1.01298375742344,0,0
M61906_at,U28368_at,0.826967000961304,0.835166523466808,2.82868839462935e-10,0.00486260473692113
M64590_at,U28368_at,0.925534605979919,0.937072929384085,2.22044604925031e-16,3.81701692475644e-09
M74447_at,U28368_at,0.972896158695221,0.98632446377881,0,0
M86849_at,U28368_at,0.983140110969543,0.997003175716021,0,0
M94633_at,U28368_at,0.804510891437531,0.812054389811469,1.97705740667686e-09,0.0339862415709158
M95925_at,U28368_at,0.993387818336487,1.00769529177159,0,0
M96684_at,U28368_at,0.950003325939178,0.962493752351429,0,0
M98833_at,U28368_at,0.832971036434174,0.841352274551287,1.60402802151793e-10,0.00275737485627481
U09877_at,U28368_at,0.998453080654144,1.01298375742344,0,0
U22526_at,U28368_at,0.801992893218994,0.809465124118802,2.42063880051546e-09,0.0416115459027218
U23752_at,U28368_at,0.998453080654144,1.01298375742344,0,0
U24266_at,U28368_at,0.805966019630432,0.813550911586466,1.75646075462055e-09,0.0301941154135257
D13641_at,U28686_at,0.800251662731171,0.807674878289059,2.77967515671662e-09,0.0477834943213082
D63476_at,U28686_at,0.815658032894135,0.823522555877923,7.78195730077869e-10,0.0133774305098893
AFFX-HUMTFRR/M11507_M_at,U29091_at,0.908895432949066,0.919815266511325,7.54951656745106e-15,1.29778575441719e-07
AFFX-HUMTFRR/M11507_3_at,U29091_at,0.909710645675659,0.920660244034341,6.43929354282591e-15,1.10693490817937e-07
AB000584_at,U29091_at,0.862311840057373,0.871620417536697,6.97886193279373e-12,0.000119968841945095
D00726_at,U29091_at,0.897111654281616,0.907607353397009,5.6843418860808e-14,9.7715633273765e-07
D26308_at,U29091_at,0.940578639507294,0.952696262151989,0,0
K03195_at,U29091_at,0.869127690792084,0.878661205869531,3.03757019537443e-12,5.22167915306682e-05
L11239_at,U29091_at,0.897055327892303,0.907549026956735,5.72875080706581e-14,9.84790366587163e-07
M14016_at,U29091_at,0.935096621513367,0.947000914359818,0,0
M25077_at,U29091_at,0.840380072593689,0.84898928157541,7.71747110661636e-11,0.00132665767043605
M27819_at,U29091_at,0.948744118213654,0.961184290303461,0,0
M60298_at,U29091_at,0.840972065925598,0.84959966910558,7.26769755488021e-11,0.00124934017560818
M60459_at,U29091_at,0.876779854297638,0.886570263647904,1.12754250380931e-12,1.93828119439132e-05
M61733_at,U29091_at,0.83499801158905,0.843441207171736,1.31776811684858e-10,0.00226528503433521
M61764_at,U29091_at,0.827764868736267,0.835988384043156,2.62657451344239e-10,0.0045151645883621
M64934_at,U29091_at,0.833494663238525,0.841891877198579,1.52498902394882e-10,0.00262150432182118
M77016_at,U29091_at,0.883337080478668,0.893351324782753,4.56967796935714e-13,7.85542083114876e-06
M77140_at,U29091_at,0.841551184654236,0.850196807721186,6.85145273848775e-11,0.0011777863763367
M95623_cds1_at,U29091_at,0.907058358192444,0.917911318434959,1.04360964314765e-14,1.79399795463553e-07
U01317_cds6_at,U29091_at,0.950610935688019,0.963125660774223,0,0
AFFX-HUMTFRR/M11507_M_at,U29171_at,0.8155757188797,0.823437838081234,7.83750397914673e-10,0.013472917005279
AFFX-HUMTFRR/M11507_3_at,U29171_at,0.816816389560699,0.824714792289313,7.03815450364687e-10,0.0120988099974513
L20941_at,U29171_at,0.821325838565826,0.829357074391508,4.72775596449537e-10,0.00812716190005602
L22075_at,U29171_at,0.884171724319458,0.894214706217536,4.05897537802957e-13,6.97750693845478e-06
AFFX-LysX-M_at,U29195_at,0.829044938087463,0.837307045715821,2.33020269746476e-10,0.00400569207134716
HG2152-HT2222_at,U29195_at,0.846423029899597,0.855221255446499,4.13225009765483e-11,0.000710346849697174
